,name,review
16381,지화자,444383808
16382,지화자,435034654
16383,헴라갓,613043215
16384,헴라갓,612750982
16385,헴라갓,605284381
16386,헴라갓,591049612
16387,헴라갓,571437544
16388,헴라갓,567646212
16389,헴라갓,486159704
16390,헴라갓,481464042
16391,헴라갓,463612445
16392,헴라갓,438182100
16393,카사블랑카 샌드위치,324395610
16394,카사블랑카 샌드위치,324012264
16395,카사블랑카 샌드위치,323063126
16396,카사블랑카 샌드위치,321771226
16397,카사블랑카 샌드위치,321766832
16398,카사블랑카 샌드위치,321734228
16399,카사블랑카 샌드위치,315056492
16400,카사블랑카 샌드위치,315024499
16401,카사블랑카 샌드위치,314568051
16402,카사블랑카 샌드위치,313418507
16403,더그리핀바,574886877
16404,더그리핀바,566778678
16405,더그리핀바,566446202
16406,더그리핀바,559128182
16407,더그리핀바,557660598
16408,더그리핀바,554504337
16409,더그리핀바,553425066
16410,더그리핀바,546637349
16411,더그리핀바,546634440
16412,더그리핀바,536878396
16413,파라디소 페르두또 이탈리안 카페 & 키친,390279549
16414,파라디소 페르두또 이탈리안 카페 & 키친,385798849
16415,파라디소 페르두또 이탈리안 카페 & 키친,382061882
16416,파라디소 페르두또 이탈리안 카페 & 키친,381833884
16417,파라디소 페르두또 이탈리안 카페 & 키친,380185256
16418,파라디소 페르두또 이탈리안 카페 & 키친,356175568
16419,파라디소 페르두또 이탈리안 카페 & 키친,354001327
16420,파라디소 페르두또 이탈리안 카페 & 키친,332592295
16421,파라디소 페르두또 이탈리안 카페 & 키친,319249203
16422,파라디소 페르두또 이탈리안 카페 & 키친,317736800
16423,바이킹스워프 롯데월드몰점,624559557
16424,바이킹스워프 롯데월드몰점,624407265
16425,바이킹스워프 롯데월드몰점,624389370
16426,바이킹스워프 롯데월드몰점,624386897
16427,바이킹스워프 롯데월드몰점,624386069
16428,바이킹스워프 롯데월드몰점,624361228
16429,바이킹스워프 롯데월드몰점,624361125
16430,바이킹스워프 롯데월드몰점,624358264
16431,바이킹스워프 롯데월드몰점,624176189
16432,바이킹스워프 롯데월드몰점,624172094
16433,브라이 리퍼블릭,317968439
16434,브라이 리퍼블릭,304604643
16435,브라이 리퍼블릭,302342327
16436,브라이 리퍼블릭,298222363
16437,브라이 리퍼블릭,298085611
16438,브라이 리퍼블릭,290658917
16439,브라이 리퍼블릭,264217654
16440,브라이 리퍼블릭,264217570
16441,브라이 리퍼블릭,241388534
16442,브라이 리퍼블릭,194410217
16443,고집돌우럭,482821268
16444,고집돌우럭,479316363
16445,고집돌우럭,478763680
16446,고집돌우럭,472780832
16447,고집돌우럭,467956050
16448,고집돌우럭,467716686
16449,고집돌우럭,459482221
16450,고집돌우럭,448032750
16451,고집돌우럭,434151076
16452,고집돌우럭,433897920
16453,정식당,472008302
16454,정식당,471838611
16455,정식당,470043058
16456,정식당,467421606
16457,정식당,467098317
16458,정식당,459828377
16459,정식당,455955020
16460,정식당,455559980
16461,정식당,441127526
16462,정식당,427099418
16463,춘심이네 본점,410346722
16464,춘심이네 본점,407727785
16465,춘심이네 본점,404817833
16466,춘심이네 본점,400716583
16467,춘심이네 본점,400461564
16468,춘심이네 본점,391555561
16469,춘심이네 본점,389263320
16470,춘심이네 본점,384774783
16471,춘심이네 본점,378186010
16472,춘심이네 본점,378087869
16473,무교동 북어국집,532296513
16474,무교동 북어국집,531568145
16475,무교동 북어국집,530472631
16476,무교동 북어국집,524251360
16477,무교동 북어국집,523020005
16478,무교동 북어국집,521631125
16479,무교동 북어국집,521630026
16480,무교동 북어국집,521604820
16481,무교동 북어국집,520612224
16482,무교동 북어국집,516882206
16483,민트,571645905
16484,민트,523451629
16485,민트,380142595
16486,민트,361748177
16487,민트,312720720
16488,민트,293341735
16489,민트,237052059
16490,산방식당,331919492
16491,산방식당,331121848
16492,산방식당,330803666
16493,산방식당,329920362
16494,산방식당,329265677
16495,산방식당,324965583
16496,산방식당,323383149
16497,산방식당,323120184
16498,산방식당,318443252
16499,산방식당,315301114
16500,양국,512673702
16501,양국,510804384
16502,양국,497696075
16503,양국,497486974
16504,양국,495049482
16505,양국,486498681
16506,양국,462741458
16507,양국,448393546
16508,양국,445475105
16509,양국,441532586
16510,안거리밖거리,416611091
16511,안거리밖거리,402257857
16512,안거리밖거리,389241943
16513,안거리밖거리,385499739
16514,안거리밖거리,378086422
16515,안거리밖거리,350779483
16516,안거리밖거리,330948250
16517,안거리밖거리,329282275
16518,안거리밖거리,328175699
16519,안거리밖거리,322239979
16520,늘봄 흙돼지,321904070
16521,늘봄 흙돼지,321743539
16522,늘봄 흙돼지,312971860
16523,늘봄 흙돼지,312225843
16524,늘봄 흙돼지,310960546
16525,늘봄 흙돼지,305616422
16526,늘봄 흙돼지,305561105
16527,늘봄 흙돼지,304986245
16528,늘봄 흙돼지,299778095
16529,늘봄 흙돼지,246030656
16530,오조해녀의집,320267414
16531,오조해녀의집,320264621
16532,오조해녀의집,320029744
16533,오조해녀의집,318386430
16534,오조해녀의집,315314265
16535,오조해녀의집,315013498
16536,오조해녀의집,314994392
16537,오조해녀의집,314949244
16538,오조해녀의집,313026302
16539,오조해녀의집,312934736
16540,더 파크뷰,518786167
16541,더 파크뷰,514570347
16542,더 파크뷰,506101948
16543,더 파크뷰,486921846
16544,더 파크뷰,484649966
16545,더 파크뷰,483085669
16546,더 파크뷰,482962634
16547,더 파크뷰,476262627
16548,더 파크뷰,476056404
16549,더 파크뷰,473544455
16550,고집돌우럭,482821268
16551,고집돌우럭,479316363
16552,고집돌우럭,478763680
16553,고집돌우럭,472780832
16554,고집돌우럭,467956050
16555,고집돌우럭,467716686
16556,고집돌우럭,459482221
16557,고집돌우럭,448032750
16558,고집돌우럭,434151076
16559,고집돌우럭,433897920
16560,브루클린 더버거조인트,447767138
16561,브루클린 더버거조인트,442502723
16562,브루클린 더버거조인트,441856035
16563,브루클린 더버거조인트,436912576
16564,브루클린 더버거조인트,432141349
16565,브루클린 더버거조인트,407297187
16566,브루클린 더버거조인트,395745767
16567,브루클린 더버거조인트,392405404
16568,브루클린 더버거조인트,384791420
16569,브루클린 더버거조인트,383184785
16570,최고집 홍대점,568054170
16571,최고집 홍대점,568037463
16572,최고집 홍대점,565394389
16573,최고집 홍대점,563827388
16574,최고집 홍대점,560766420
16575,최고집 홍대점,560758080
16576,최고집 홍대점,557255082
16577,최고집 홍대점,371923861
16578,최고집 홍대점,370975819
16579,최고집 홍대점,341090283
16580,죠티인도레스토랑,659282236
16581,죠티인도레스토랑,654681142
16582,죠티인도레스토랑,651520424
16583,죠티인도레스토랑,605239630
16584,죠티인도레스토랑,598281290
16585,죠티인도레스토랑,592279566
16586,죠티인도레스토랑,579426098
16587,죠티인도레스토랑,568781174
16588,죠티인도레스토랑,556603150
16589,죠티인도레스토랑,541508202
16590,타볼로 24,468876600
16591,타볼로 24,468814030
16592,타볼로 24,468499226
16593,타볼로 24,467942673
16594,타볼로 24,465200321
16595,타볼로 24,463461307
16596,타볼로 24,453018868
16597,타볼로 24,453000788
16598,타볼로 24,452998725
16599,타볼로 24,452996969
16600,라지마할,235880222
16601,아리아,457332821
16602,아리아,451439703
16603,아리아,438252138
16604,아리아,435744748
16605,아리아,427213634
16606,아리아,424738631
16607,아리아,420365980
16608,아리아,419409720
16609,아리아,419317479
16610,아리아,414806649
16611,라이너스 바베큐,399941337
16612,라이너스 바베큐,386745500
16613,라이너스 바베큐,373014625
16614,라이너스 바베큐,371630667
16615,라이너스 바베큐,364275216
16616,라이너스 바베큐,364046580
16617,라이너스 바베큐,358890886
16618,라이너스 바베큐,356330026
16619,라이너스 바베큐,352263620
16620,라이너스 바베큐,352018753
16621,민트,571645905
16622,민트,523451629
16623,민트,380142595
16624,민트,361748177
16625,민트,312720720
16626,민트,293341735
16627,민트,237052059
16628,원조 원할매 닭한마리,165277514
16629,원조 원할매 닭한마리,165277516
16630,원조 원할매 닭한마리,165277517
16631,원조 원할매 닭한마리,165277519
16632,원조 원할매 닭한마리,165277522
16633,원조 원할매 닭한마리,639733695
16634,원조 원할매 닭한마리,572406279
16635,원조 원할매 닭한마리,372485003
16636,원조 원할매 닭한마리,335345684
16637,원조 원할매 닭한마리,307449764
16638,미가본,570646880
16639,미가본,561636324
16640,미가본,557483960
16641,미가본,554878799
16642,미가본,554118859
16643,미가본,542340313
16644,미가본,541514965
16645,미가본,539833699
16646,미가본,539823366
16647,미가본,539240800
16648,모모카페 코트야드 서울 남대문,460556088
16649,모모카페 코트야드 서울 남대문,460041765
16650,모모카페 코트야드 서울 남대문,460002352
16651,모모카페 코트야드 서울 남대문,459843067
16652,모모카페 코트야드 서울 남대문,459074053
16653,모모카페 코트야드 서울 남대문,458482867
16654,모모카페 코트야드 서울 남대문,458453476
16655,모모카페 코트야드 서울 남대문,458410295
16656,모모카페 코트야드 서울 남대문,458406768
16657,모모카페 코트야드 서울 남대문,458254339
16658,BLT 스테이크,569807663
16659,BLT 스테이크,568874461
16660,BLT 스테이크,563643222
16661,BLT 스테이크,556199932
16662,BLT 스테이크,555704202
16663,BLT 스테이크,549138831
16664,BLT 스테이크,541709802
16665,BLT 스테이크,533136202
16666,BLT 스테이크,506185397
16667,BLT 스테이크,498407279
16668,산방식당,331919492
16669,산방식당,331121848
16670,산방식당,330803666
16671,산방식당,329920362
16672,산방식당,329265677
16673,산방식당,324965583
16674,산방식당,323383149
16675,산방식당,323120184
16676,산방식당,318443252
16677,산방식당,315301114
16678,춘심이네 본점,410346722
16679,춘심이네 본점,407727785
16680,춘심이네 본점,404817833
16681,춘심이네 본점,400716583
16682,춘심이네 본점,400461564
16683,춘심이네 본점,391555561
16684,춘심이네 본점,389263320
16685,춘심이네 본점,384774783
16686,춘심이네 본점,378186010
16687,춘심이네 본점,378087869
16688,명동닭한마리 본점,165277636
16689,명동닭한마리 본점,165277639
16690,명동닭한마리 본점,165277641
16691,명동닭한마리 본점,165277644
16692,명동닭한마리 본점,165277645
16693,명동닭한마리 본점,467961562
16694,명동닭한마리 본점,429011840
16695,명동닭한마리 본점,312479976
16696,명동닭한마리 본점,277195551
16697,명동닭한마리 본점,267204311
16698,교촌치킨 동대문1호점,497319199
16699,교촌치킨 동대문1호점,492866704
16700,교촌치킨 동대문1호점,481851934
16701,교촌치킨 동대문1호점,478392333
16702,교촌치킨 동대문1호점,473323727
16703,교촌치킨 동대문1호점,471234117
16704,교촌치킨 동대문1호점,469003953
16705,교촌치킨 동대문1호점,457257352
16706,교촌치킨 동대문1호점,449045226
16707,교촌치킨 동대문1호점,447537365
16708,오조해녀의집,320267414
16709,오조해녀의집,320264621
16710,오조해녀의집,320029744
16711,오조해녀의집,318386430
16712,오조해녀의집,315314265
16713,오조해녀의집,315013498
16714,오조해녀의집,314994392
16715,오조해녀의집,314949244
16716,오조해녀의집,313026302
16717,오조해녀의집,312934736
16718,라세느,509696165
16719,라세느,508612321
16720,라세느,497016726
16721,라세느,494919251
16722,라세느,488169092
16723,라세느,487519848
16724,라세느,484766492
16725,라세느,481728195
16726,라세느,470262617
16727,라세느,462616660
16728,늘봄 흙돼지,321904070
16729,늘봄 흙돼지,321743539
16730,늘봄 흙돼지,312971860
16731,늘봄 흙돼지,312225843
16732,늘봄 흙돼지,310960546
16733,늘봄 흙돼지,305616422
16734,늘봄 흙돼지,305561105
16735,늘봄 흙돼지,304986245
16736,늘봄 흙돼지,299778095
16737,늘봄 흙돼지,246030656
16738,안거리밖거리,416611091
16739,안거리밖거리,402257857
16740,안거리밖거리,389241943
16741,안거리밖거리,385499739
16742,안거리밖거리,378086422
16743,안거리밖거리,350779483
16744,안거리밖거리,330948250
16745,안거리밖거리,329282275
16746,안거리밖거리,328175699
16747,안거리밖거리,322239979
16748,연남서식당,165277662
16749,연남서식당,165277665
16750,연남서식당,655704593
16751,연남서식당,458670368
16752,연남서식당,445470695
16753,연남서식당,358985244
16754,연남서식당,345839537
16755,연남서식당,277740459
16756,연남서식당,247487090
16757,가나안덕 일산본점,342829879
16758,가나안덕 일산본점,336940867
16759,가나안덕 일산본점,335664704
16760,가나안덕 일산본점,329931579
16761,가나안덕 일산본점,327538541
16762,가나안덕 일산본점,327535903
16763,가나안덕 일산본점,327523163
16764,가나안덕 일산본점,327288079
16765,가나안덕 일산본점,324778111
16766,가나안덕 일산본점,323401379
16767,자매집,410279364
16768,자매집,373898731
16769,자매집,371343224
16770,자매집,371065984
16771,자매집,369609619
16772,자매집,361097007
16773,자매집,359577997
16774,자매집,358888592
16775,자매집,358045508
16776,자매집,353734810
16777,아트리오,670323205
16778,아트리오,640563542
16779,아트리오,554532967
16780,아트리오,535582812
16781,아트리오,460536633
16782,아트리오,428376619
16783,아트리오,419515224
16784,아트리오,356587029
16785,아트리오,328582044
16786,아트리오,328537850
16787,라세느,509696165
16788,라세느,508612321
16789,라세느,497016726
16790,라세느,494919251
16791,라세느,488169092
16792,라세느,487519848
16793,라세느,484766492
16794,라세느,481728195
16795,라세느,470262617
16796,라세느,462616660
16797,샤키즈 바 앤 그릴 3,423543019
16798,샤키즈 바 앤 그릴 3,421608156
16799,샤키즈 바 앤 그릴 3,421387659
16800,샤키즈 바 앤 그릴 3,420482515
16801,샤키즈 바 앤 그릴 3,417880194
16802,샤키즈 바 앤 그릴 3,412111864
16803,샤키즈 바 앤 그릴 3,403872325
16804,샤키즈 바 앤 그릴 3,393262055
16805,샤키즈 바 앤 그릴 3,388621666
16806,샤키즈 바 앤 그릴 3,368468395
16807,쟈니덤플링,543726493
16808,쟈니덤플링,543724243
16809,쟈니덤플링,543708073
16810,쟈니덤플링,543466330
16811,쟈니덤플링,543365553
16812,쟈니덤플링,543262805
16813,쟈니덤플링,541989143
16814,쟈니덤플링,541360285
16815,쟈니덤플링,541274743
16816,쟈니덤플링,541067480
16817,만족오향족발 시청점,429120927
16818,만족오향족발 시청점,425563361
16819,만족오향족발 시청점,421953549
16820,만족오향족발 시청점,418283940
16821,만족오향족발 시청점,412072908
16822,만족오향족발 시청점,408734465
16823,만족오향족발 시청점,408650406
16824,만족오향족발 시청점,408153955
16825,만족오향족발 시청점,406842866
16826,만족오향족발 시청점,397544406
16827,캐비넷,306287811
16828,캐비넷,671520494
16829,캐비넷,632507141
16830,캐비넷,584225136
16831,캐비넷,544531193
16832,캐비넷,534560099
16833,캐비넷,498093480
16834,캐비넷,480368066
16835,캐비넷,478689415
16836,캐비넷,478143065
16837,브라이 리퍼블릭,317968439
16838,브라이 리퍼블릭,304604643
16839,브라이 리퍼블릭,302342327
16840,브라이 리퍼블릭,298222363
16841,브라이 리퍼블릭,298085611
16842,브라이 리퍼블릭,290658917
16843,브라이 리퍼블릭,264217654
16844,브라이 리퍼블릭,264217570
16845,브라이 리퍼블릭,241388534
16846,브라이 리퍼블릭,194410217
16847,할매 가야 밀면,322569832
16848,할매 가야 밀면,322323063
16849,할매 가야 밀면,317067505
16850,할매 가야 밀면,315728234
16851,할매 가야 밀면,315042374
16852,할매 가야 밀면,312263042
16853,할매 가야 밀면,305688050
16854,할매 가야 밀면,305179399
16855,할매 가야 밀면,305152244
16856,할매 가야 밀면,299308438
16857,브레라,341823839
16858,브레라,336187687
16859,브레라,329554011
16860,브레라,329522370
16861,브레라,328910101
16862,브레라,326803805
16863,브레라,324041382
16864,브레라,317996164
16865,브레라,317216009
16866,브레라,313544020
16867,스페인클럽,312932115
16868,스페인클럽,312213216
16869,스페인클럽,310909793
16870,스페인클럽,305234744
16871,스페인클럽,295885381
16872,스페인클럽,255594052
16873,스페인클럽,583288959
16874,스페인클럽,505798163
16875,스페인클럽,439447045
16876,스페인클럽,433772411
16877,루블랑,314159512
16878,루블랑,266694783
16879,루블랑,259714410
16880,루블랑,243569967
16881,울프하운드 아이리쉬 펍 & 레스토랑,344916494
16882,울프하운드 아이리쉬 펍 & 레스토랑,340967053
16883,울프하운드 아이리쉬 펍 & 레스토랑,339793659
16884,울프하운드 아이리쉬 펍 & 레스토랑,329631676
16885,울프하운드 아이리쉬 펍 & 레스토랑,328393777
16886,울프하운드 아이리쉬 펍 & 레스토랑,310924730
16887,울프하운드 아이리쉬 펍 & 레스토랑,285464335
16888,울프하운드 아이리쉬 펍 & 레스토랑,279745630
16889,울프하운드 아이리쉬 펍 & 레스토랑,274992868
16890,울프하운드 아이리쉬 펍 & 레스토랑,274386596
16891,제임스 치즈 등갈비 홍대 본점,255161570
16892,제임스 치즈 등갈비 홍대 본점,255161553
16893,제임스 치즈 등갈비 홍대 본점,252075574
16894,제임스 치즈 등갈비 홍대 본점,246493495
16895,정식당,472008302
16896,정식당,471838611
16897,정식당,470043058
16898,정식당,467421606
16899,정식당,467098317
16900,정식당,459828377
16901,정식당,455955020
16902,정식당,455559980
16903,정식당,441127526
16904,정식당,427099418
16905,더그리핀바,574886877
16906,더그리핀바,566778678
16907,더그리핀바,566446202
16908,더그리핀바,559128182
16909,더그리핀바,557660598
16910,더그리핀바,554504337
16911,더그리핀바,553425066
16912,더그리핀바,546637349
16913,더그리핀바,546634440
16914,더그리핀바,536878396
16915,신선설농탕 명동점,455562267
16916,신선설농탕 명동점,452500732
16917,신선설농탕 명동점,444326022
16918,신선설농탕 명동점,440057466
16919,신선설농탕 명동점,436994668
16920,신선설농탕 명동점,436754296
16921,신선설농탕 명동점,418998666
16922,신선설농탕 명동점,400269265
16923,신선설농탕 명동점,399018309
16924,신선설농탕 명동점,393383147
16925,WXYZ바,545909073
16926,WXYZ바,545908631
16927,WXYZ바,668686657
16928,WXYZ바,666992762
16929,WXYZ바,660095567
16930,WXYZ바,640068133
16931,WXYZ바,556277803
16932,WXYZ바,544928513
16933,파올로 데 마리아,241553915
16934,육쌈냉면 홍대점,505064710
16935,육쌈냉면 홍대점,473060546
16936,딘타이펑 롯데몰 김포공항점,318449371
16937,딘타이펑 롯데몰 김포공항점,318142605
16938,딘타이펑 롯데몰 김포공항점,317157100
16939,딘타이펑 롯데몰 김포공항점,315532865
16940,딘타이펑 롯데몰 김포공항점,315305010
16941,딘타이펑 롯데몰 김포공항점,314984614
16942,딘타이펑 롯데몰 김포공항점,312573937
16943,딘타이펑 롯데몰 김포공항점,310853149
16944,딘타이펑 롯데몰 김포공항점,310836979
16945,딘타이펑 롯데몰 김포공항점,310376284
16946,툭툭 누들타이,341885723
16947,툭툭 누들타이,338598017
16948,툭툭 누들타이,329707561
16949,툭툭 누들타이,327299433
16950,툭툭 누들타이,325408914
16951,툭툭 누들타이,323054916
16952,툭툭 누들타이,321942737
16953,툭툭 누들타이,321894384
16954,툭툭 누들타이,320052746
16955,툭툭 누들타이,319160492
16956,부산족발,317717517
16957,부산족발,317083789
16958,부산족발,306845369
16959,부산족발,304266405
16960,부산족발,303908004
16961,부산족발,303107417
16962,부산족발,266747640
16963,부산족발,547776132
16964,부산족발,431192319
16965,부산족발,387057742
16966,나마스테 해운대점,317491408
16967,나마스테 해운대점,286657777
16968,나마스테 해운대점,274567489
16969,나마스테 해운대점,265922652
16970,나마스테 해운대점,232804747
16971,나마스테 해운대점,212964766
16972,속씨원한대구탕,318051177
16973,속씨원한대구탕,317890144
16974,속씨원한대구탕,315975103
16975,속씨원한대구탕,315045585
16976,속씨원한대구탕,315038545
16977,속씨원한대구탕,315017101
16978,속씨원한대구탕,314955377
16979,속씨원한대구탕,312907939
16980,속씨원한대구탕,311466779
16981,속씨원한대구탕,308147102
16982,거인통닭,311284131
16983,거인통닭,310806977
16984,거인통닭,570369122
16985,거인통닭,540946692
16986,거인통닭,362153840
16987,매드포갈릭 해운대점,350466433
16988,매드포갈릭 해운대점,323547496
16989,매드포갈릭 해운대점,266498695
16990,매드포갈릭 해운대점,239994967
16991,매드포갈릭 해운대점,237493811
16992,마포 진짜 원조 최대포,205455939
16993,마포 진짜 원조 최대포,165278315
16994,마포 진짜 원조 최대포,146047545
16995,마포 진짜 원조 최대포,165278317
16996,마포 진짜 원조 최대포,165278318
16997,마포 진짜 원조 최대포,165278321
16998,마포 진짜 원조 최대포,535243205
16999,마포 진짜 원조 최대포,502132007
17000,마포 진짜 원조 최대포,487749565
17001,마포 진짜 원조 최대포,230989497
17002,벽제 갈비,370273268
17003,벽제 갈비,338777589
17004,벽제 갈비,334143140
17005,벽제 갈비,283843062
17006,벽제 갈비,263262430
17007,벽제 갈비,262670647
17008,벽제 갈비,242934859
17009,벽제 갈비,242278418
17010,벽제 갈비,232317480
17011,그랜드 키친,452495332
17012,그랜드 키친,448534503
17013,그랜드 키친,446023062
17014,그랜드 키친,445465706
17015,그랜드 키친,445123259
17016,그랜드 키친,435982556
17017,그랜드 키친,435219198
17018,그랜드 키친,420702830
17019,그랜드 키친,416798412
17020,그랜드 키친,415183542
17021,미가본,570646880
17022,미가본,561636324
17023,미가본,557483960
17024,미가본,554878799
17025,미가본,554118859
17026,미가본,542340313
17027,미가본,541514965
17028,미가본,539833699
17029,미가본,539823366
17030,미가본,539240800
17031,라지마할,235880222
17032,빅가이즈 씨푸드 홍대점,613032536
17033,빅가이즈 씨푸드 홍대점,611482592
17034,빅가이즈 씨푸드 홍대점,610495676
17035,빅가이즈 씨푸드 홍대점,599499084
17036,37 그릴 & 바,537108676
17037,37 그릴 & 바,534253393
17038,37 그릴 & 바,499576422
17039,37 그릴 & 바,467268815
17040,37 그릴 & 바,438248807
17041,37 그릴 & 바,432360293
17042,37 그릴 & 바,417300761
17043,37 그릴 & 바,413747094
17044,37 그릴 & 바,362938693
17045,37 그릴 & 바,353915322
17046,바토스 이태원점,544924686
17047,바토스 이태원점,544593482
17048,바토스 이태원점,544583037
17049,바토스 이태원점,543987413
17050,바토스 이태원점,543923624
17051,바토스 이태원점,543819966
17052,바토스 이태원점,543366361
17053,바토스 이태원점,543347797
17054,바토스 이태원점,543256848
17055,바토스 이태원점,543067335
17056,오는정김밥,431997828
17057,오는정김밥,426849183
17058,오는정김밥,425764740
17059,오는정김밥,424706795
17060,오는정김밥,419359239
17061,오는정김밥,410847996
17062,오는정김밥,398857487
17063,오는정김밥,398620367
17064,오는정김밥,389216432
17065,오는정김밥,379051713
17066,신선설농탕 명동점,455562267
17067,신선설농탕 명동점,452500732
17068,신선설농탕 명동점,444326022
17069,신선설농탕 명동점,440057466
17070,신선설농탕 명동점,436994668
17071,신선설농탕 명동점,436754296
17072,신선설농탕 명동점,418998666
17073,신선설농탕 명동점,400269265
17074,신선설농탕 명동점,399018309
17075,신선설농탕 명동점,393383147
17076,함흥면옥,435778251
17077,함흥면옥,341653239
17078,함흥면옥,316888214
17079,WXYZ바,545909073
17080,WXYZ바,545908631
17081,WXYZ바,668686657
17082,WXYZ바,666992762
17083,WXYZ바,660095567
17084,WXYZ바,640068133
17085,WXYZ바,556277803
17086,WXYZ바,544928513
17087,일산칼국수,483775579
17088,일산칼국수,481856239
17089,일산칼국수,473598567
17090,일산칼국수,463338821
17091,일산칼국수,452543980
17092,일산칼국수,445453351
17093,일산칼국수,444977820
17094,일산칼국수,438628619
17095,일산칼국수,435250131
17096,일산칼국수,424256692
17097,교촌치킨 홍대점,570991339
17098,교촌치킨 홍대점,569050902
17099,교촌치킨 홍대점,566239234
17100,교촌치킨 홍대점,565437280
17101,교촌치킨 홍대점,557848959
17102,교촌치킨 홍대점,539696422
17103,교촌치킨 홍대점,489218661
17104,교촌치킨 홍대점,483298189
17105,교촌치킨 홍대점,480206986
17106,교촌치킨 홍대점,461281758
17107,밍글스,496820090
17108,밍글스,492071327
17109,밍글스,490980428
17110,밍글스,482602144
17111,밍글스,480816693
17112,밍글스,476946127
17113,밍글스,476347516
17114,밍글스,470056222
17115,밍글스,465773754
17116,밍글스,458105932
17117,진옥화할매원조닭한마리,468086263
17118,진옥화할매원조닭한마리,466284521
17119,진옥화할매원조닭한마리,460610388
17120,진옥화할매원조닭한마리,445959184
17121,진옥화할매원조닭한마리,445958061
17122,진옥화할매원조닭한마리,444795958
17123,진옥화할매원조닭한마리,444446065
17124,진옥화할매원조닭한마리,441327541
17125,진옥화할매원조닭한마리,440621813
17126,진옥화할매원조닭한마리,434644582
17127,만족오향족발 시청점,429120927
17128,만족오향족발 시청점,425563361
17129,만족오향족발 시청점,421953549
17130,만족오향족발 시청점,418283940
17131,만족오향족발 시청점,412072908
17132,만족오향족발 시청점,408734465
17133,만족오향족발 시청점,408650406
17134,만족오향족발 시청점,408153955
17135,만족오향족발 시청점,406842866
17136,만족오향족발 시청점,397544406
17137,콘지하우스 명동,305412268
17138,콘지하우스 명동,276292591
17139,콘지하우스 명동,275663566
17140,콘지하우스 명동,248698628
17141,콘지하우스 명동,236007888
17142,콘지하우스 명동,204869187
17143,토속촌삼계탕,626137541
17144,토속촌삼계탕,625700807
17145,토속촌삼계탕,625200618
17146,토속촌삼계탕,622500924
17147,토속촌삼계탕,621362972
17148,토속촌삼계탕,619346209
17149,토속촌삼계탕,617121438
17150,토속촌삼계탕,616442171
17151,토속촌삼계탕,612814185
17152,토속촌삼계탕,609039557
17153,새마을 식당 논현 본점,320817057
17154,새마을 식당 논현 본점,319350381
17155,새마을 식당 논현 본점,319196296
17156,새마을 식당 논현 본점,318435677
17157,새마을 식당 논현 본점,318229091
17158,새마을 식당 논현 본점,316777045
17159,새마을 식당 논현 본점,315015497
17160,새마을 식당 논현 본점,311187442
17161,새마을 식당 논현 본점,270306651
17162,새마을 식당 논현 본점,269412468
17163,안동찜닭,611790083
17164,안동찜닭,539831742
17165,안동찜닭,539290832
17166,안동찜닭,528851604
17167,안동찜닭,528594454
17168,안동찜닭,511264659
17169,안동찜닭,495519123
17170,안동찜닭,467960227
17171,안동찜닭,426225928
17172,안동찜닭,416353778
17173,온더보더 IFC몰점,342484891
17174,온더보더 IFC몰점,571859721
17175,온더보더 IFC몰점,562657445
17176,온더보더 IFC몰점,557289180
17177,온더보더 IFC몰점,541504296
17178,온더보더 IFC몰점,481148475
17179,온더보더 IFC몰점,475141569
17180,온더보더 IFC몰점,456858203
17181,온더보더 IFC몰점,438571365
17182,온더보더 IFC몰점,418668078
17183,미쓰족발 홍대점,356187380
17184,미쓰족발 홍대점,348199351
17185,미쓰족발 홍대점,319451862
17186,오는정김밥,431997828
17187,오는정김밥,426849183
17188,오는정김밥,425764740
17189,오는정김밥,424706795
17190,오는정김밥,419359239
17191,오는정김밥,410847996
17192,오는정김밥,398857487
17193,오는정김밥,398620367
17194,오는정김밥,389216432
17195,오는정김밥,379051713
17196,이드 - 할랄 코리안 푸드,378182578
17197,이드 - 할랄 코리안 푸드,370350655
17198,이드 - 할랄 코리안 푸드,367039435
17199,이드 - 할랄 코리안 푸드,365864138
17200,이드 - 할랄 코리안 푸드,363263631
17201,이드 - 할랄 코리안 푸드,356916012
17202,이드 - 할랄 코리안 푸드,352803683
17203,이드 - 할랄 코리안 푸드,349094442
17204,이드 - 할랄 코리안 푸드,338349726
17205,이드 - 할랄 코리안 푸드,338040211
17206,빠르크,379840863
17207,빠르크,375988887
17208,빠르크,360323130
17209,빠르크,347923949
17210,빠르크,341072255
17211,빠르크,258362037
17212,빠르크,208593760
17213,마칸 할랄 코리안 레스토랑,374073777
17214,마칸 할랄 코리안 레스토랑,358647232
17215,마칸 할랄 코리안 레스토랑,357316606
17216,마칸 할랄 코리안 레스토랑,356151504
17217,마칸 할랄 코리안 레스토랑,340990283
17218,마칸 할랄 코리안 레스토랑,332675036
17219,마칸 할랄 코리안 레스토랑,330522564
17220,마칸 할랄 코리안 레스토랑,328592358
17221,마칸 할랄 코리안 레스토랑,328560643
17222,마칸 할랄 코리안 레스토랑,328114897
17223,라이너스 바베큐,399941337
17224,라이너스 바베큐,386745500
17225,라이너스 바베큐,373014625
17226,라이너스 바베큐,371630667
17227,라이너스 바베큐,364275216
17228,라이너스 바베큐,364046580
17229,라이너스 바베큐,358890886
17230,라이너스 바베큐,356330026
17231,라이너스 바베큐,352263620
