,name,review_x
10,개미집,"[668177008, 667288879, 661733140, 659162586, 657712281, 656272178, 641676287, 639359036, 639061238, 634539649, 627946409, 625305894, 619140080, 618387306, 612775085, 611429140, 611020934, 603849775, 597011526, 595206522, 586083901, 582167613, 579044482, 574681398, 573879286, 571035136, 564960417, 560965174, 559696809, 554202962, 548316956, 547609253, 544012644, 542810290, 542356954, 541938550, 535009234, 534724716, 533246310, 531243419, 531044677, 523599495, 522066096, 517395057, 508574910, 501066098, 497894298, 492886597, 486761440, 483811529, 464675758, 461611518, 454237336, 446649061, 441530879, 437271911, 425860624, 410828368, 407918471, 404308854, 401166033, 399762802, 389008123, 387314146, 383454611, 381040418, 374340510, 370903583, 363190880, 356315630, 351502944, 347560104, 346794136, 346463064, 336618147, 322248149, 318818275, 318447389, 317655376, 316756520, 315974807, 315048366, 312376520, 311198260, 302169431, 298152702, 266747215, 242627414, 159749729, 488590969, 456608129, 438649759, 432101115, 431189382, 425805544, 387969459]"
11,경주천년한우 보문점,"[673438541, 651703364, 578042258, 560954233, 549208127, 546328133, 545197601, 541047006, 539894058, 523127174, 513981492, 498725264, 436694239, 435530057, 435199373, 405936976, 390246114, 384808078, 381677577, 378106513, 363790208, 361054288, 353350458, 349509031, 344231052, 338001545, 333423864, 330504193, 329833404, 329616558, 327520388, 325613560, 322811634, 322532496, 321633923, 319201494, 314981444, 313184725, 313164514, 306154813, 296169186, 635351722, 634120949, 633708750, 567428017, 473040907, 451117709, 432833050, 315012009, 300918871, 279857278, 270757039, 268419473, 260242489]"
12,고궁 명동점,"[624618053, 621010657, 559160719, 500098286, 465289616, 443478284, 324779444, 320888156, 311192704, 218981904, 165277908, 165277910, 165277913, 164359499, 165277915, 165277916, 671319666, 668204832, 665676745, 635171976, 605176862, 592301268, 578983531, 572859746, 568883912, 556221528, 542364990, 539277857, 535070009, 530687091, 528931930, 520366058, 515117019, 506500008, 482612797, 476669830, 448161699, 446534423, 441069804, 423436651, 397660867, 370021983, 366323386, 356912990, 345141162, 331376044, 326819119, 321740919, 321528320, 320921738, 306533236, 285014129, 277853512, 266189909, 264134819, 263967447, 262999134, 259376268, 244875316, 241537119, 240674426, 240237940, 237223659, 231982321, 230904011]"
13,고집돌우럭,"[675221124, 674539394, 673890391, 665877474, 654984237, 646190219, 623629022, 623056051, 613958622, 604813770, 675221124, 674539394, 673890391, 665877474, 654984237, 646190219, 623629022, 623056051, 613958622, 604813770, 675221124, 674539394, 673890391, 665877474, 654984237, 646190219, 623629022, 623056051, 613958622, 604813770, 597762852, 595142645, 582115638, 572771239, 569594315, 568000462, 565533409, 554126448, 539561714, 535904944, 597762852, 595142645, 582115638, 572771239, 569594315, 568000462, 565533409, 554126448, 539561714, 535904944, 597762852, 595142645, 582115638, 572771239, 569594315, 568000462, 565533409, 554126448, 539561714, 535904944, 531310438, 528970813, 522916810, 510805902, 504182871, 498061607, 488249528, 486302654, 483345848, 482827006, 531310438, 528970813, 522916810, 510805902, 504182871, 498061607, 488249528, 486302654, 483345848, 482827006, 531310438, 528970813, 522916810, 510805902, 504182871, 498061607, 488249528, 486302654, 483345848, 482827006, 482821268, 479316363, 478763680, 472780832, 467956050, 467716686, 459482221, 448032750, 434151076, 433897920, 482821268, 479316363, 478763680, 472780832, 467956050, 467716686, 459482221, 448032750, 434151076, 433897920, 482821268, 479316363, 478763680, 472780832, 467956050, 467716686, 459482221, 448032750, 434151076, 433897920, 433252231, 433110621, 393583946, 474528211, 433252231, 433110621, 393583946, 474528211, 433252231, 433110621, 393583946, 474528211]"
14,광원,"[670594782, 667082321, 634584367, 634309265, 634069593, 633575672, 633542649, 613303959, 612457545, 612456920, 670594782, 667082321, 634584367, 634309265, 634069593, 633575672, 633542649, 613303959, 612457545, 612456920, 670594782, 667082321, 634584367, 634309265, 634069593, 633575672, 633542649, 613303959, 612457545, 612456920, 612162442, 612159280, 612159030, 612158592, 611780674, 590254166, 586319989, 577050557, 558055025, 489238101, 612162442, 612159280, 612159030, 612158592, 611780674, 590254166, 586319989, 577050557, 558055025, 489238101, 612162442, 612159280, 612159030, 612158592, 611780674, 590254166, 586319989, 577050557, 558055025, 489238101, 482508783, 478746746, 478169077, 478094199, 438373660, 437328338, 421931413, 411868558, 401820692, 368858894, 482508783, 478746746, 478169077, 478094199, 438373660, 437328338, 421931413, 411868558, 401820692, 368858894, 482508783, 478746746, 478169077, 478094199, 438373660, 437328338, 421931413, 411868558, 401820692, 368858894, 365519203, 364714501, 345524614, 336174215, 336169389, 327726711, 321742034, 321041405, 165277474, 165277476, 365519203, 364714501, 345524614, 336174215, 336169389, 327726711, 321742034, 321041405, 165277474, 165277476, 365519203, 364714501, 345524614, 336174215, 336169389, 327726711, 321742034, 321041405, 165277474, 165277476, 165277477, 165277479, 165277482, 347362365, 293541920, 289467082, 280521369, 236542715, 234420853, 220624544, 165277477, 165277479, 165277482, 347362365, 293541920, 289467082, 280521369, 236542715, 234420853, 220624544, 165277477, 165277479, 165277482, 347362365, 293541920, 289467082, 280521369, 236542715, 234420853, 220624544]"
15,교촌치킨 동대문1호점,"[672487713, 660010370, 651933362, 560760575, 555317848, 550776929, 542353833, 488168750, 465664225, 454926021, 372808217, 348795873, 307656573, 673351007, 632375175, 632143943, 626190903, 621855797, 612397061, 579739191, 579202272, 570702236, 558784901, 555522760, 552634198, 544400023, 539624322, 536549231, 501522022, 498218763, 497319199, 492866704, 481851934, 478392333, 473323727, 471234117, 469003953, 457257352, 449045226, 447537365, 442376656, 438471560, 429602510, 383127453, 335393561, 326512253, 271250929, 240218639, 239921827, 226241237]"
16,교촌치킨 홍대점,"[633701297, 596068265, 591943793, 565037083, 545868045, 541961806, 541111378, 541096404, 536390117, 431656777, 633701297, 596068265, 591943793, 565037083, 545868045, 541961806, 541111378, 541096404, 536390117, 431656777, 339527479, 329176209, 327958851, 327542756, 315472326, 310667594, 308382972, 306547516, 305307169, 186899376, 339527479, 329176209, 327958851, 327542756, 315472326, 310667594, 308382972, 306547516, 305307169, 186899376, 165277295, 164359930, 673609990, 670913652, 668029187, 609557874, 608933883, 608704868, 605377470, 585548132, 165277295, 164359930, 673609990, 670913652, 668029187, 609557874, 608933883, 608704868, 605377470, 585548132, 570991339, 569050902, 566239234, 565437280, 557848959, 539696422, 489218661, 483298189, 480206986, 461281758, 570991339, 569050902, 566239234, 565437280, 557848959, 539696422, 489218661, 483298189, 480206986, 461281758, 447043438, 438657318, 434585691, 421145898, 405623677, 364556244, 359609735, 356461517, 352568221, 326202802, 447043438, 438657318, 434585691, 421145898, 405623677, 364556244, 359609735, 356461517, 352568221, 326202802, 318488273, 308018575, 284950562, 258689701, 240241208, 237838144, 206807994, 318488273, 308018575, 284950562, 258689701, 240241208, 237838144, 206807994]"
17,구스토 타코,"[651725010, 647549927, 621629665, 617184249, 611543937, 611311133, 596340882, 577719550, 574907667, 567529761, 651725010, 647549927, 621629665, 617184249, 611543937, 611311133, 596340882, 577719550, 574907667, 567529761, 566597907, 566170206, 564778131, 555992301, 555168611, 549229912, 547043720, 545026271, 543924102, 543923195, 566597907, 566170206, 564778131, 555992301, 555168611, 549229912, 547043720, 545026271, 543924102, 543923195, 543909821, 543726379, 542189117, 541363816, 538391991, 529330694, 526142942, 525549549, 521631123, 510302202, 543909821, 543726379, 542189117, 541363816, 538391991, 529330694, 526142942, 525549549, 521631123, 510302202, 500122914, 496551359, 495018097, 491649440, 486729803, 480741689, 479631864, 475968241, 474397275, 467971437, 500122914, 496551359, 495018097, 491649440, 486729803, 480741689, 479631864, 475968241, 474397275, 467971437, 467133086, 464203525, 463914520, 463345625, 461684101, 461315688, 460788936, 456571642, 452620097, 450449742, 467133086, 464203525, 463914520, 463345625, 461684101, 461315688, 460788936, 456571642, 452620097, 450449742, 448280915, 445429612, 440772309, 439851957, 438379665, 437779593, 428356562, 427165961, 423724836, 421265284, 448280915, 445429612, 440772309, 439851957, 438379665, 437779593, 428356562, 427165961, 423724836, 421265284, 417751956, 414835054, 411290835, 402428680, 400344391, 397157715, 397093138, 397089455, 393592630, 384604124, 417751956, 414835054, 411290835, 402428680, 400344391, 397157715, 397093138, 397089455, 393592630, 384604124, 377238613, 371636355, 370525759, 362204455, 359023445, 356672796, 355494834, 355457052, 351466744, 346984490, 377238613, 371636355, 370525759, 362204455, 359023445, 356672796, 355494834, 355457052, 351466744, 346984490, 346828315, 345370015, 345108758, 345080672, 344402687, 343217724, 342487970, 341083790, 340129043, 336197359, 346828315, 345370015, 345108758, 345080672, 344402687, 343217724, 342487970, 341083790, 340129043, 336197359, 335930471, 335659917, 334131853, 332792569, 331200822, 330628279, 330072744, 329212009, 329172007, 327715759, 335930471, 335659917, 334131853, 332792569, 331200822, 330628279, 330072744, 329212009, 329172007, 327715759, 320591916, 319185029, 318788507, 315726220, 314979588, 310494665, 309703279, 306539357, 304320563, 304220597, 320591916, 319185029, 318788507, 315726220, 314979588, 310494665, 309703279, 306539357, 304320563, 304220597, 302158843, 298516983, 276028428, 264564046, 227876027, 202174226, 164361192, 164361194, 164361197, 164361199, 302158843, 298516983, 276028428, 264564046, 227876027, 202174226, 164361192, 164361194, 164361197, 164361199, 164361201, 664422940, 664422694, 660649957, 645987056, 507715923, 507644398, 507253305, 506885666, 506370392, 164361201, 664422940, 664422694, 660649957, 645987056, 507715923, 507644398, 507253305, 506885666, 506370392, 505659307, 504083439, 502754448, 502447563, 502113578, 502033173, 498689048, 496451212, 496394292, 496379790, 505659307, 504083439, 502754448, 502447563, 502113578, 502033173, 498689048, 496451212, 496394292, 496379790, 495934194, 495776945, 495050162, 493910614, 492951582, 492898298, 491197873, 490839324, 490027665, 489812127, 495934194, 495776945, 495050162, 493910614, 492951582, 492898298, 491197873, 490839324, 490027665, 489812127, 489252751, 487911071, 487575673, 487550157, 487189675, 485946813, 485827919, 484518157, 481729336, 480757088, 489252751, 487911071, 487575673, 487550157, 487189675, 485946813, 485827919, 484518157, 481729336, 480757088, 479872701, 479844801, 479409220, 478749731, 478528669, 478418372, 478238801, 475693104, 475692847, 475690413, 479872701, 479844801, 479409220, 478749731, 478528669, 478418372, 478238801, 475693104, 475692847, 475690413, 475431328, 470749824, 470743327, 468803300, 468482076, 466710866, 465997347, 465510705, 464898806, 461710999, 475431328, 470749824, 470743327, 468803300, 468482076, 466710866, 465997347, 465510705, 464898806, 461710999, 461124440, 459768086, 459519850, 458820626, 458803273, 458492709, 457432234, 456166910, 454215462, 453165346, 461124440, 459768086, 459519850, 458820626, 458803273, 458492709, 457432234, 456166910, 454215462, 453165346, 451842999, 450910445, 450510374, 450351560, 450070609, 449056989, 449053098, 448530108, 448516805, 448181769, 451842999, 450910445, 450510374, 450351560, 450070609, 449056989, 449053098, 448530108, 448516805, 448181769, 448001119, 447424318, 446918283, 446514192, 446509651, 446376314, 446367104, 446196468, 446115342, 445713846, 448001119, 447424318, 446918283, 446514192, 446509651, 446376314, 446367104, 446196468, 446115342, 445713846, 445472387, 445235370, 444140716, 444139823, 444139154, 444138842, 441888611, 440078896, 438582211, 437299903, 445472387, 445235370, 444140716, 444139823, 444139154, 444138842, 441888611, 440078896, 438582211, 437299903, 436659990, 436077050, 436034762, 435792195, 435412946, 434973254, 434960171, 434766188, 432817457, 432809922, 436659990, 436077050, 436034762, 435792195, 435412946, 434973254, 434960171, 434766188, 432817457, 432809922, 432600996, 431428907, 431378034, 431374948, 430800877, 430493045, 429181989, 428725441, 425740038, 425524110, 432600996, 431428907, 431378034, 431374948, 430800877, 430493045, 429181989, 428725441, 425740038, 425524110, 425265157, 424100789, 424023878, 423848744, 423462856, 423373140, 423101649, 421929570, 421667347, 421592422, 425265157, 424100789, 424023878, 423848744, 423462856, 423373140, 423101649, 421929570, 421667347, 421592422, 421563913, 421140124, 419959462, 419358482, 418736105, 418326654, 417788097, 417439368, 416923402, 414964071, 421563913, 421140124, 419959462, 419358482, 418736105, 418326654, 417788097, 417439368, 416923402, 414964071, 413045085, 413012532, 412961223, 412566004, 410325809, 408728801, 406494537, 404737148, 404042041, 402584985, 413045085, 413012532, 412961223, 412566004, 410325809, 408728801, 406494537, 404737148, 404042041, 402584985, 402266550, 402011558, 399953587, 399384187, 399041700, 398645281, 397390705, 397224402, 397181256, 396002531, 402266550, 402011558, 399953587, 399384187, 399041700, 398645281, 397390705, 397224402, 397181256, 396002531, 395825799, 395405509, 395319130, 395002082, 392877628, 391635991, 391631293, 390851287, 389365577, 389232810, 395825799, 395405509, 395319130, 395002082, 392877628, 391635991, 391631293, 390851287, 389365577, 389232810, 388603047, 388319577, 387634214, 387076511, 386820675, 386005927, 385975254, 385745983, 385164761, 385106794, 384468222, 383864437, 383613358, 383374558, 383050065, 383038150, 382972744, 382651192, 382356198, 381841486, 388603047, 388319577, 387634214, 387076511, 386820675, 386005927, 385975254, 385745983, 385164761, 385106794, 381576064, 381549600, 379687065, 378801564, 378499743, 378223611, 377816177, 377444709, 377258570, 376625244, 384468222, 383864437, 383613358, 383374558, 383050065, 383038150, 382972744, 382651192, 382356198, 381841486, 376372048, 376371419, 376371225, 376034039, 375476958, 374769368, 374233331, 374042125, 373433447, 372773491, 381576064, 381549600, 379687065, 378801564, 378499743, 378223611, 377816177, 377444709, 377258570, 376625244, 372501696, 372475032, 372317438, 371143641, 370383635, 370366093, 370035340, 368987716, 368617913, 368599805, 376372048, 376371419, 376371225, 376034039, 375476958, 374769368, 374233331, 374042125, 373433447, 372773491, 367981632, 367809645, 367037742, 365587673, 365384746, 365084242, 364541308, 364508505, 363827283, 362709269, 372501696, 372475032, 372317438, 371143641, 370383635, 370366093, 370035340, 368987716, 368617913, 368599805, 362607117, 361993909, 361139024, 360827845, 358604098, 357463485, 357065131, 355843441, 355518996, 355469271, 367981632, 367809645, 367037742, 365587673, 365384746, 365084242, 364541308, 364508505, 363827283, 362709269, 355223906, 354966426, 354768450, 354020998, 353232286, 350720585, 350407448, 350143866, 349298442, 348997749, 362607117, 361993909, 361139024, 360827845, 358604098, 357463485, 357065131, 355843441, 355518996, 355469271, 348757315, 348692801, 348660828, 348274227, 348178946, 348067024, 347827594, 347813322, 347779384, 347297275, 355223906, 354966426, 354768450, 354020998, 353232286, 350720585, 350407448, 350143866, 349298442, 348997749, 347066416, 346446702, 345490774, 345286574, 344866345, 344857117, 344718278, 343958337, 343946955, 343749337, 343746272, 343447550, 343326915, 342971967, 342958659, 342752786, 342722417, 342714377, 342297555, 341866673, 348757315, 348692801, 348660828, 348274227, 348178946, 348067024, 347827594, 347813322, 347779384, 347297275, 341859803, 341837260, 341602708, 341360426, 341269137, 341084882, 340606750, 340336494, 339398396, 338850479, 347066416, 346446702, 345490774, 345286574, 344866345, 344857117, 344718278, 343958337, 343946955, 343749337, 337807488, 337777729, 337681965, 337434099, 336629534, 336579833, 336362668, 335632027, 335398649, 334247046, 343746272, 343447550, 343326915, 342971967, 342958659, 342752786, 342722417, 342714377, 342297555, 341866673, 333777012, 333585983, 333267149, 333231554, 333084099, 332906567, 332216912, 331286918, 331108948, 330796263, 341859803, 341837260, 341602708, 341360426, 341269137, 341084882, 340606750, 340336494, 339398396, 338850479, 330061603, 329643976, 329124515, 322871743, 321835472, 321512624, 321328844, 320887651, 319703732, 319423873, 337807488, 337777729, 337681965, 337434099, 336629534, 336579833, 336362668, 335632027, 335398649, 334247046, 318860893, 317709650, 317667436, 317454866, 316734775, 316434378, 315984412, 315936147, 315767233, 315292486, 333777012, 333585983, 333267149, 333231554, 333084099, 332906567, 332216912, 331286918, 331108948, 330796263, 313738679, 313656301, 312180683, 310801985, 310375168, 308410550, 307689527, 307100112, 306885169, 306871671, 305646999, 305528280, 304254210, 303914447, 302248838, 301627364, 301055258, 299787752, 298804293, 298138582, 330061603, 329643976, 329124515, 322871743, 321835472, 321512624, 321328844, 320887651, 319703732, 319423873, 297302904, 295955045, 295845256, 294971172, 294438264, 293587636, 293528156, 292930755, 291001645, 289975457, 318860893, 317709650, 317667436, 317454866, 316734775, 316434378, 315984412, 315936147, 315767233, 315292486, 289876327, 289696661, 288798912, 288120594, 286226288, 285954196, 285727218, 285536944, 284923389, 283319093, 313738679, 313656301, 312180683, 310801985, 310375168, 308410550, 307689527, 307100112, 306885169, 306871671, 283298006, 281501645, 281270445, 279683747, 279605863, 279453384, 278249628, 278238951, 277800718, 275626365, 305646999, 305528280, 304254210, 303914447, 302248838, 301627364, 301055258, 299787752, 298804293, 298138582, 274147791, 272072967, 271518211, 266527694, 266368262, 265000835, 263369632, 263356959, 263338258, 263155661, 297302904, 295955045, 295845256, 294971172, 294438264, 293587636, 293528156, 292930755, 291001645, 289975457, 263149130, 262029006, 258764241, 258693990, 258193723, 257176907, 256618522, 256276632, 256193133, 253954001, 289876327, 289696661, 288798912, 288120594, 286226288, 285954196, 285727218, 285536944, 284923389, 283319093, 253278222, 251211614, 250111446, 248389043, 245784930, 242633849, 242266696, 241657619, 239201449, 237669772, 283298006, 281501645, 281270445, 279683747, 279605863, 279453384, 278249628, 278238951, 277800718, 275626365, 237530780, 237521912, 235681138, 235350595, 234692306, 233597128, 232364718, 230796326, 230793986, 229353852, 274147791, 272072967, 271518211, 266527694, 266368262, 265000835, 263369632, 263356959, 263338258, 263155661, 228763579, 226171993, 225383010, 221240063, 220817028, 220814968, 211436481, 263149130, 262029006, 258764241, 258693990, 258193723, 257176907, 256618522, 256276632, 256193133, 253954001, 253278222, 251211614, 250111446, 248389043, 245784930, 242633849, 242266696, 241657619, 239201449, 237669772, 237530780, 237521912, 235681138, 235350595, 234692306, 233597128, 232364718, 230796326, 230793986, 229353852, 228763579, 226171993, 225383010, 221240063, 220817028, 220814968, 211436481]"
18,그랜드 키친,"[662456839, 621826322, 620901165, 591861941, 559919957, 557021769, 540846890, 538922662, 534746051, 531700688, 662456839, 621826322, 620901165, 591861941, 559919957, 557021769, 540846890, 538922662, 534746051, 531700688, 498410529, 468697501, 459432719, 457263513, 457227642, 457016863, 456820499, 456706176, 456587211, 456316922, 498410529, 468697501, 459432719, 457263513, 457227642, 457016863, 456820499, 456706176, 456587211, 456316922, 456312873, 456063507, 455791128, 455524342, 455359615, 455326301, 455322239, 455309957, 454879739, 454174185, 456312873, 456063507, 455791128, 455524342, 455359615, 455326301, 455322239, 455309957, 454879739, 454174185, 452495332, 448534503, 446023062, 445465706, 445123259, 435982556, 435219198, 420702830, 416798412, 415183542, 452495332, 448534503, 446023062, 445465706, 445123259, 435982556, 435219198, 420702830, 416798412, 415183542, 393075523, 366803990, 354283244, 351010819, 346884495, 344874394, 343930239, 341161333, 338396073, 338342184, 393075523, 366803990, 354283244, 351010819, 346884495, 344874394, 343930239, 341161333, 338396073, 338342184, 335986280, 335169421, 329826883, 326613648, 323597678, 322336836, 320142624, 319343816, 318558212, 317053411, 335986280, 335169421, 329826883, 326613648, 323597678, 322336836, 320142624, 319343816, 318558212, 317053411, 314245458, 311635131, 310809154, 305612643, 305173966, 305149224, 304880987, 300949962, 299051454, 298333280, 314245458, 311635131, 310809154, 305612643, 305173966, 305149224, 304880987, 300949962, 299051454, 298333280, 297768986, 297766762, 295872131, 164362028, 164362031, 164362035, 164362037, 131747052, 672738973, 672351422, 297768986, 297766762, 295872131, 164362028, 164362031, 164362035, 164362037, 131747052, 672738973, 672351422, 668074906, 655165103, 506656490, 486025226, 482774756, 470021807, 452983036, 447328992, 441813375, 416985581, 668074906, 655165103, 506656490, 486025226, 482774756, 470021807, 452983036, 447328992, 441813375, 416985581, 416686612, 395692556, 392411335, 369999641, 351332920, 341831622, 340073098, 322221325, 319933205, 305382718, 416686612, 395692556, 392411335, 369999641, 351332920, 341831622, 340073098, 322221325, 319933205, 305382718, 302450187, 297818692, 286533128, 283006228, 278189517, 262010491, 257804471, 235266055, 234320707, 302450187, 297818692, 286533128, 283006228, 278189517, 262010491, 257804471, 235266055, 234320707]"
19,금수복국 본점,"[655613021, 652857554, 631122911, 625201430, 621990793, 619486452, 619439562, 611810476, 603737567, 602523237, 596685633, 587533672, 581395092, 579351256, 573873871, 572085820, 567520681, 560592694, 555319135, 552163891, 548317169, 546127191, 542618806, 542569605, 542405191, 542340676, 542111484, 541794555, 540863109, 540608826, 539411569, 538098223, 534470037, 532854997, 531045532, 530950334, 530138289, 524326350, 524299292, 522218355, 522110501, 520536344, 499639535, 495103563, 491662363, 489483794, 457568832, 436989177, 426101802, 421448754, 420384975, 417334125, 415538688, 413192227, 413092745, 407919620, 406995854, 406395386, 380439069, 372756712, 369272887, 363227515, 361987620, 355433033, 349024128, 347221139, 336618508, 335402691, 335117180, 334800140, 333617392, 331327645, 329268518, 328905002, 328029695, 327579694, 327571192, 326513439, 324380089, 324379864, 321873282, 320933692, 320081445, 317060541, 316725314, 315975293, 315238254, 315042069, 312874560, 308588728, 307346640, 306645416, 306162094, 304987099, 304427923, 303537543, 300547306, 298651033, 298137383, 297763806, 296505303, 264053217, 235462882, 175981409, 165277200, 164359690, 674045537, 331151108]"
20,길거리야,"[662225327, 646716138, 641182517, 626719732, 580939203, 568337920, 556241742, 554523528, 549451003, 547463607, 662225327, 646716138, 641182517, 626719732, 580939203, 568337920, 556241742, 554523528, 549451003, 547463607, 662225327, 646716138, 641182517, 626719732, 580939203, 568337920, 556241742, 554523528, 549451003, 547463607, 546515081, 545920316, 545886379, 545744358, 545345650, 544341323, 544206698, 543918030, 543333514, 542737245, 546515081, 545920316, 545886379, 545744358, 545345650, 544341323, 544206698, 543918030, 543333514, 542737245, 546515081, 545920316, 545886379, 545744358, 545345650, 544341323, 544206698, 543918030, 543333514, 542737245, 542109731, 542091014, 542080523, 541047036, 540378957, 530699594, 517848732, 508266954, 505120307, 488588206, 542109731, 542091014, 542080523, 541047036, 540378957, 530699594, 517848732, 508266954, 505120307, 488588206, 542109731, 542091014, 542080523, 541047036, 540378957, 530699594, 517848732, 508266954, 505120307, 488588206, 487185630, 466639406, 459009804, 455526730, 446814065, 437405785, 436248931, 432269115, 402831941, 372535318, 487185630, 466639406, 459009804, 455526730, 446814065, 437405785, 436248931, 432269115, 402831941, 372535318, 487185630, 466639406, 459009804, 455526730, 446814065, 437405785, 436248931, 432269115, 402831941, 372535318, 367838197, 366059481, 365761874, 362087454, 355925031, 354694728, 353259281, 342485396, 339570207, 631852164, 367838197, 366059481, 365761874, 362087454, 355925031, 354694728, 353259281, 342485396, 339570207, 631852164, 367838197, 366059481, 365761874, 362087454, 355925031, 354694728, 353259281, 342485396, 339570207, 631852164, 446744981, 446744981, 446744981]"
21,나니아,"[638179025, 637408941, 637408225, 637119303, 636834836, 636833977, 636832657, 636831314, 636822729, 636796489, 638179025, 637408941, 637408225, 637119303, 636834836, 636833977, 636832657, 636831314, 636822729, 636796489, 636774796, 636546933, 636463398, 602106636, 602085128, 600393101, 597208013, 587414313, 585519348, 574033054, 636774796, 636546933, 636463398, 602106636, 602085128, 600393101, 597208013, 587414313, 585519348, 574033054, 570948673, 569050211, 568899913, 568778721, 564498474, 559901598, 556982354, 556582275, 553462066, 553290544, 570948673, 569050211, 568899913, 568778721, 564498474, 559901598, 556982354, 556582275, 553462066, 553290544, 549220134, 544512527, 544253872, 529299243, 516663985, 516601574, 516559134, 515166977, 514065882, 506782848, 549220134, 544512527, 544253872, 529299243, 516663985, 516601574, 516559134, 515166977, 514065882, 506782848, 506642432, 504846072, 504665091, 503830241, 501064326, 501059045, 491857183, 487642020, 473348447, 459860548, 506642432, 504846072, 504665091, 503830241, 501064326, 501059045, 491857183, 487642020, 473348447, 459860548, 459031202, 458182930, 456672525, 453477872, 451578575, 447119838, 446232493, 444546126, 416692089, 393410706, 459031202, 458182930, 456672525, 453477872, 451578575, 447119838, 446232493, 444546126, 416692089, 393410706, 388302342, 372958962, 350709625, 480738447, 370234467, 345397925, 388302342, 372958962, 350709625, 480738447, 370234467, 345397925]"
22,나마스까르 삼산점,"[652878950, 648170420, 641515562, 641372330, 588594286, 582097277, 543553009, 518627106, 500635921, 449244556, 442049118, 426379269, 406965403, 400304714, 351740066, 346416274, 331985124, 323076968, 323041525, 321642380, 317653753, 303061976, 164360014, 647308110, 621786183, 536086024, 509986083, 500065462, 491688681, 467094554, 443777366, 410857709, 383695640, 379189327, 378827814, 377595225, 341571939, 336140199, 327700591, 326269554, 323071413, 308969752, 304879799, 299383551, 290255300, 261046622, 259890779, 247908459, 232162076, 208112005]"
23,남문피순대,"[671462975, 671147236, 642484059, 641283328, 632993887, 630266281, 620468294, 619669203, 598712457, 596334443, 671462975, 671147236, 642484059, 641283328, 632993887, 630266281, 620468294, 619669203, 598712457, 596334443, 549451949, 546296645, 544696481, 544341954, 542638109, 541733331, 541717187, 538163191, 528432558, 517848893, 549451949, 546296645, 544696481, 544341954, 542638109, 541733331, 541717187, 538163191, 528432558, 517848893, 517721136, 503807342, 499266105, 495747713, 481812595, 462824327, 457033721, 449566150, 439437063, 431382885, 517721136, 503807342, 499266105, 495747713, 481812595, 462824327, 457033721, 449566150, 439437063, 431382885, 428017098, 424772734, 419642467, 412592884, 402669930, 398794755, 386808773, 384465313, 383923055, 380236397, 428017098, 424772734, 419642467, 412592884, 402669930, 398794755, 386808773, 384465313, 383923055, 380236397, 377806996, 372534758, 371492271, 369435948, 368078909, 356770299, 354914217, 354695316, 351920273, 350978492, 377806996, 372534758, 371492271, 369435948, 368078909, 356770299, 354914217, 354695316, 351920273, 350978492, 348393977, 347576706, 345585873, 343678843, 339870045, 331419630, 328723116, 325610194, 325386186, 323524766, 348393977, 347576706, 345585873, 343678843, 339870045, 331419630, 328723116, 325610194, 325386186, 323524766, 323316861, 321615588, 321009983, 320555047, 317055616, 315467221, 314654482, 313001860, 311730348, 311695998, 323316861, 321615588, 321009983, 320555047, 317055616, 315467221, 314654482, 313001860, 311730348, 311695998, 310350037, 308476480, 307233417, 305215735, 299119415, 299074187, 269244593, 257769171, 167356907, 395357433, 310350037, 308476480, 307233417, 305215735, 299119415, 299074187, 269244593, 257769171, 167356907, 395357433]"
24,늘봄 흙돼지,"[650842364, 595514917, 578441384, 556299002, 546353976, 509891793, 500855629, 452302921, 447612642, 444816519, 650842364, 595514917, 578441384, 556299002, 546353976, 509891793, 500855629, 452302921, 447612642, 444816519, 650842364, 595514917, 578441384, 556299002, 546353976, 509891793, 500855629, 452302921, 447612642, 444816519, 440863733, 438238861, 437960879, 425198931, 421035347, 417317024, 403027250, 395692508, 388976420, 379890667, 440863733, 438238861, 437960879, 425198931, 421035347, 417317024, 403027250, 395692508, 388976420, 379890667, 440863733, 438238861, 437960879, 425198931, 421035347, 417317024, 403027250, 395692508, 388976420, 379890667, 376082651, 356518380, 353099677, 350502204, 350421240, 339453562, 339015570, 338598500, 335854274, 329907553, 376082651, 356518380, 353099677, 350502204, 350421240, 339453562, 339015570, 338598500, 335854274, 329907553, 376082651, 356518380, 353099677, 350502204, 350421240, 339453562, 339015570, 338598500, 335854274, 329907553, 321904070, 321743539, 312971860, 312225843, 310960546, 305616422, 305561105, 304986245, 299778095, 246030656, 321904070, 321743539, 312971860, 312225843, 310960546, 305616422, 305561105, 304986245, 299778095, 246030656, 321904070, 321743539, 312971860, 312225843, 310960546, 305616422, 305561105, 304986245, 299778095, 246030656, 641675906, 635994625, 626358778, 589591191, 572973110, 501156955, 495356381, 448185430, 381352522, 335134271, 641675906, 635994625, 626358778, 589591191, 572973110, 501156955, 495356381, 448185430, 381352522, 335134271, 641675906, 635994625, 626358778, 589591191, 572973110, 501156955, 495356381, 448185430, 381352522, 335134271, 265050921, 265050921, 265050921]"
